"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationRemarks"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"
10	60	10	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	10732.3290322581	7	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	536.616451612903	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	4599.56958525346	3	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	229.978479262673	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Katodinium glaucum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	4599.56958525346	3	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	229.978479262673	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	1533.18986175115	1	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	76.6594930875576	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	6132.75944700461	4	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	306.63797235023	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	1533.18986175115	1	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	76.6594930875576	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"		2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	1533.18986175115	1	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	76.6594930875576	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Teleaulax"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	3066.3797235023	2	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	153.318986175115	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-31"		"Occurrence"	3066.3797235023	2	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	153.318986175115	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	12437.4654205607	8	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	621.873271028037	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"	"Dinobryon spp. cyst"	"Occurrence"	1554.68317757009	1	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	77.7341588785047	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
5	60	5	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"	"Coccolithales  Non det."	"Occurrence"	3109.36635514019	2	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	155.468317757009	"Niskin bottle"	"phytoplankton"	"indet."		
5	60	5	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	12437.4654205607	8	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	621.873271028037	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"7-10um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"	"Flagellatae"	"Occurrence"	1554.68317757009	1	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	77.7341588785047	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"	"Flagellatae"	"Occurrence"	6218.73271028037	4	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	310.936635514019	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	12437.4654205607	8	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	621.873271028037	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.wulffii"	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	3109.36635514019	2	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	155.468317757009	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	7773.41588785047	5	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	388.670794392523	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	126.766197183099	1	0.007888538287187236	"l"	"present"	"verified"	71	450.02	50	1000	1	6.33830985915493	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 10-20um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"	"Gymnodinium sp. 10-20um"	"Occurrence"	887.36338028169	7	0.007888538287187236	"l"	"present"	"verified"	71	450.02	50	1000	1	44.3681690140845	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	253.532394366197	2	0.007888538287187236	"l"	"present"	"verified"	71	450.02	50	1000	1	12.6766197183099	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	6218.73271028037	4	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	310.936635514019	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	1554.68317757009	1	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	77.7341588785047	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	507.064788732394	4	0.007888538287187236	"l"	"present"	"verified"	71	450.02	50	1000	1	25.3532394366197	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	10882.7822429907	7	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	544.139112149533	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	3109.36635514019	2	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	155.468317757009	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	253.532394366197	2	0.007888538287187236	"l"	"present"	"verified"	71	450.02	50	1000	1	12.6766197183099	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	380.298591549296	3	0.007888538287187236	"l"	"present"	"verified"	71	450.02	50	1000	1	19.0149295774648	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"		2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	126.766197183099	1	0.007888538287187236	"l"	"present"	"verified"	71	450.02	50	1000	1	6.33830985915493	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	3109.36635514019	2	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	155.468317757009	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	507.064788732394	4	0.007888538287187236	"l"	"present"	"verified"	71	450.02	50	1000	1	25.3532394366197	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Teleaulax"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	10882.7822429907	7	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	544.139112149533	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-34"		"Occurrence"	1554.68317757009	1	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	77.7341588785047	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	3153.57535545024	2	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	157.678767772512	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	3153.57535545024	2	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	157.678767772512	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Amphidinium"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	1576.78767772512	1	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	78.8393838862559	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"	"Dinobryon spp. cyst"	"Occurrence"	3153.57535545024	2	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	157.678767772512	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
0	60		"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	33112.5412322275	21	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	1655.62706161137	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Eukaryota"	"10-20um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"	"Cyst 10-20um"	"Occurrence"	1145.50545454545	7	0.0061108395182436345	"l"	"present"	"verified"	55	450.02	50	1000	1	57.2752727272727	"Niskin bottle"	"phytoplankton"	"incertae sedis"		"cyst"
0	60		"iopan.pl"	"cells/l"	"Dinophysis"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"	"Dinophysis  sp."	"Occurrence"	3153.57535545024	2	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	157.678767772512	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"7-10um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"	"Flagellatae"	"Occurrence"	6307.15071090048	4	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	315.357535545024	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"	"Flagellatae"	"Occurrence"	1576.78767772512	1	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	78.8393838862559	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	9460.72606635071	6	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	473.036303317536	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.wulffii"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	7883.93838862559	5	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	394.19691943128	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	9460.72606635071	6	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	473.036303317536	"Niskin bottle"	"phytoplankton"			
0	10		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 10-20um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"	"Gymnodinium sp. 10-20um"	"Occurrence"	163.643636363636	1	0.0061108395182436345	"l"	"present"	"verified"	55	450.02	50	1000	1	8.18218181818182	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 20-30um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"	"Gymnodinium sp. 20-30um"	"Occurrence"	163.643636363636	1	0.0061108395182436345	"l"	"present"	"verified"	55	450.02	50	1000	1	8.18218181818182	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"	"Gymnodinium sp. 5-10um"	"Occurrence"	7883.93838862559	5	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	394.19691943128	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	3153.57535545024	2	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	157.678767772512	"Niskin bottle"	"phytoplankton"			
0	10		"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	490.930909090909	3	0.0061108395182436345	"l"	"present"	"verified"	55	450.02	50	1000	1	24.5465454545455	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	133080.88	50	0.00037571137191157736	"l"	"present"	"verified"	125	16635.11	50	1000	1	6654.044	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	1576.78767772512	1	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	78.8393838862559	"Niskin bottle"	"phytoplankton"			
0	10		"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	490.930909090909	3	0.0061108395182436345	"l"	"present"	"verified"	55	450.02	50	1000	1	24.5465454545455	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	4730.36303317536	3	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	236.518151658768	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Teleaulax"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	1576.78767772512	1	0.0006342007957867426	"l"	"present"	"verified"	211	16635.11	50	1000	1	78.8393838862559	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-37"		"Occurrence"	163.643636363636	1	0.0061108395182436345	"l"	"present"	"verified"	55	450.02	50	1000	1	8.18218181818182	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
18	60	18	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-40"		"Occurrence"	969.977259475219	1	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	48.4988629737609	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
18	60	18	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"Kb4"	"ALK09-40"	"Coccolithales  Non det."	"Occurrence"	969.977259475219	1	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	48.4988629737609	"Niskin bottle"	"phytoplankton"	"indet."		
18	60	18	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-40"		"Occurrence"	13579.6816326531	14	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	678.984081632653	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
18	60	18	"iopan.pl"	"cells/l"	"Dictyocha speculum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-40"		"Occurrence"	2909.93177842566	3	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	145.496588921283	"Niskin bottle"	"phytoplankton"			
18	60	18	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"Kb4"	"ALK09-40"		"Occurrence"	6789.84081632653	7	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	339.492040816327	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
18	60	18	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-40"		"Occurrence"	969.977259475219	1	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	48.4988629737609	"Niskin bottle"	"phytoplankton"			
18	60	18	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"Kb4"	"ALK09-40"		"Occurrence"	969.977259475219	1	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	48.4988629737609	"Niskin bottle"	"phytoplankton"			
18	60	18	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-40"		"Occurrence"	4849.88629737609	5	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	242.494314868805	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
18	60	18	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-40"		"Occurrence"	969.977259475219	1	0.0010309520045253685	"l"	"present"	"verified"	343	16635.11	50	1000	1	48.4988629737609	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	10	25	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"		2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	27.9030257936508	5	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	35.715873015873	"Niskin bottle"	"microplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	61.302734375	1	0.016312486061108102	"l"	"present"	"verified"	212	16635.11	10	250	32	78.4675	"Niskin bottle"	"microplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Ciliophora"	"Non det. 10-20um"	2009	"Alkekonge2009"	"Kb4"	"ALK09-43"	"Ciliophora non det Non det. 10-20um"	"Occurrence"	61.302734375	1	0.016312486061108102	"l"	"present"	"verified"	212	16635.11	10	250	32	78.4675	"Niskin bottle"	"microplankton"	"indet."		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	61.302734375	1	0.016312486061108102	"l"	"present"	"verified"	212	16635.11	10	250	32	78.4675	"Niskin bottle"	"microplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	5.58060515873016	1	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	7.1431746031746	"Niskin bottle"	"microplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	61.302734375	1	0.016312486061108102	"l"	"present"	"verified"	212	16635.11	10	250	32	78.4675	"Niskin bottle"	"microplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	374.019281914894	50	0.1336829474245589	"l"	"present"	"verified"	47	450.02	10	250	32	478.744680851064	"Niskin bottle"	"microplankton"	"sp."	"species"	
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	16.7418154761905	3	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	21.4295238095238	"Niskin bottle"	"microplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	16.7418154761905	3	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	21.4295238095238	"Niskin bottle"	"microplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-43"		"Occurrence"	1352.22355769231	50	0.03697613439402694	"l"	"present"	"verified"	13	450.02	10	250	32	1730.84615384615	"Niskin bottle"	"microplankton"	"sp."	"species"	
18	60	18	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	252.353003640777	4	0.015850811927303154	"l"	"present"	"verified"	206	16635.11	10	250	32	323.011844660194	"Niskin bottle"	"microplankton"	"sp."	"species"	
18	10	18	"iopan.pl"	"cells/l"	"Ciliophora"	"Non det. 10-20um"	2009	"Alkekonge2009"	"kb4"	"ALK09-44"	"Ciliophora non det Non det. 10-20um"	"Occurrence"	5.58060515873016	1	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	7.1431746031746	"Niskin bottle"	"microplankton"	"indet."		
18	60	18	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	"old Cylindrotheca closterium"	2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	63.0882509101942	1	0.015850811927303154	"l"	"present"	"verified"	206	16635.11	10	250	32	80.7529611650486	"Niskin bottle"	"microplankton"			
18	60	18	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	63.0882509101942	1	0.015850811927303154	"l"	"present"	"verified"	206	16635.11	10	250	32	80.7529611650486	"Niskin bottle"	"microplankton"			
18	10	18	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	200.901785714286	36	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	257.154285714286	"Niskin bottle"	"microplankton"	"sp."	"species"	
18	10	18	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"		2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	5.58060515873016	1	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	7.1431746031746	"Niskin bottle"	"microplankton"			
18	10	18	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	39.0642361111111	7	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	50.0022222222222	"Niskin bottle"	"microplankton"			
18	10	18	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	16.7418154761905	3	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	21.4295238095238	"Niskin bottle"	"microplankton"			
18	10	18	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"		2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	5.58060515873016	1	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	7.1431746031746	"Niskin bottle"	"microplankton"			
18	10	18	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	11.1612103174603	2	0.17919203590951513	"l"	"present"	"verified"	63	450.02	10	250	32	14.2863492063492	"Niskin bottle"	"microplankton"	"sp."	"species"	
18	10	18	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	2009	"Alkekonge2009"	"kb4"	"ALK09-44"		"Occurrence"	1464.90885416667	50	0.03413181636371717	"l"	"present"	"verified"	12	450.02	10	250	32	1875.08333333333	"Niskin bottle"	"microplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"Kb4"	"ALK09-45"		"Occurrence"	89.3842690677966	15	0.1678147637882761	"l"	"present"	"verified"	59	450.02	10	250	32	114.41186440678	"Niskin bottle"	"microplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Amylax triacantha"		2009	"Alkekonge2009"	"Kb4"	"ALK09-45"		"Occurrence"	11.9179025423729	2	0.1678147637882761	"l"	"present"	"verified"	59	450.02	10	250	32	15.2549152542373	"Niskin bottle"	"microplankton"			
