"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"identificationRemarks"	"taxonRank"	"previousIdentifications"	"lifeStage"
0	40		"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	1600.05909090909	2	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	80.0029545454546	"Niskin bottle"	"phytoplankton"					
0	40		"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	15200.5613636364	19	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	760.028068181818	"Niskin bottle"	"phytoplankton"					
0	40		"iopan.pl"	"cells/l"	"Pavlova"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	1600.05909090909	2	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	80.0029545454546	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	40		"iopan.pl"	"cells/l"	"Phaeocystis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	5600.20681818182	7	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	280.010340909091	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	40		"iopan.pl"	"cells/l"	"Plagioselmis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	1600.05909090909	2	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	80.0029545454546	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	40		"iopan.pl"	"cells/l"	"Prorocentrum"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	10400.3840909091	13	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	520.019204545455	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	40		"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	1600.05909090909	2	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	80.0029545454546	"Niskin bottle"	"phytoplankton"					
0	40		"iopan.pl"	"cells/l"	"Pseudo-nitzschia delicatissima"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	1600.05909090909	2	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	80.0029545454546	"Niskin bottle"	"phytoplankton"					
0	40		"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	800.029545454546	1	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	40.0014772727273	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	40		"iopan.pl"	"cells/l"	"Bacillariophyceae"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	4000.14772727273	5	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	200.007386363636	"Niskin bottle"	"phytoplankton"	"indet."	"<10um"		"Pennate"	
0	10		"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	1600.07111111111	16	0.009999555575307765	"l"	"present"	"verified"	90	450.02	50	1000	1	80.0035555555555	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	40		"iopan.pl"	"cells/l"	"Teleaulax"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	13600.5022727273	17	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	680.025113636364	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	40		"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	1600.05909090909	2	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	80.0029545454546	"Niskin bottle"	"phytoplankton"					
0	40		"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	800.029545454546	1	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	40.0014772727273	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	40		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-9"	"Occurrence"	3200.11818181818	4	0.0012499538369321586	"l"	"present"	"verified"	176	7040.26	50	1000	1	160.005909090909	"Niskin bottle"	"phytoplankton"		"3-7um"		"Monoflagellatae"	
5	10	5	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	147.547540983607	1	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	7.37737704918033	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	1374.80247933884	1	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	68.7401239669422	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	4124.40743801653	3	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	206.220371900826	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Amphidinium crassum"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	2749.60495867769	2	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	137.480247933884	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Bacterosira"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	5499.20991735537	4	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	274.960495867769	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"	"Bacterosira  sp."	
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	21996.8396694215	16	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	1099.84198347107	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
5	60	5	"iopan.pl"	"cells/l"	"Calliacantha natans"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	1374.80247933884	1	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	68.7401239669422	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros debilis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	1475.47540983607	10	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	73.7737704918033	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	737.737704918033	5	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	36.8868852459016	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	1374.80247933884	1	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	68.7401239669422	"Niskin bottle"	"phytoplankton"	"spp."	"cyst"	"species"	"Dinobryon spp. cyst"	"cyst"
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	147.547540983607	1	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	7.37737704918033	"Niskin bottle"	"phytoplankton"		"cyst"		"Chaetoceros furcellatus cyst"	"cyst"
5	60	5	"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	30245.6545454545	22	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	1512.28272727273	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
5	60	5	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	43993.679338843	32	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	2199.68396694215	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Cyclotrichium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	147.547540983607	1	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	7.37737704918033	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	1374.80247933884	1	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	68.7401239669422	"Niskin bottle"	"phytoplankton"		"old Cylindrotheca closterium"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	2749.60495867769	2	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	137.480247933884	"Niskin bottle"	"phytoplankton"	"sp. cf. G. galeatum"	"sp. cf g.galeatum"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	8248.81487603306	6	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	412.440743801653	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"sp. cf g.gracilentum"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	8248.81487603306	6	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	412.440743801653	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"sp. „z dupką”"	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	737.737704918033	5	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	36.8868852459016	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Gyrodinium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	4124.40743801653	3	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	206.220371900826	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Laboea strobila"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	147.547540983607	1	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	7.37737704918033	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	147.547540983607	1	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	7.37737704918033	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	8248.81487603306	6	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	412.440743801653	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	1623.02295081967	11	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	81.1511475409836	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Monosiga marina"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	2749.60495867769	2	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	137.480247933884	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	885.285245901639	6	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	44.264262295082	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Phaeocystis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	875532.105263158	50	0.000057108128530559754	"l"	"present"	"verified"	19	16635.11	50	1000	1	43776.6052631579	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Prorocentrum"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	4124.40743801653	3	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	206.220371900826	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Pseudo-nitzschia delicatissima"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	1374.80247933884	1	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	68.7401239669422	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	4124.40743801653	3	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	206.220371900826	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Bacillariophyceae"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	8248.81487603306	6	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	412.440743801653	"Niskin bottle"	"phytoplankton"	"indet."	"<10um"		"Pennate"	
5	10	5	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	3836.23606557377	26	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	191.811803278689	"Niskin bottle"	"phytoplankton"	"sp. cf. S. vestitum"	"sp. cf s.vestitum"	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Strombidium conicum"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	442.64262295082	3	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	22.132131147541	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	3098.49836065574	21	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	154.924918032787	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	1327.92786885246	9	0.006777476556597485	"l"	"present"	"verified"	61	450.02	50	1000	1	66.396393442623	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-10"	"Occurrence"	2749.60495867769	2	0.0007273772160208138	"l"	"present"	"verified"	242	16635.11	50	1000	1	137.480247933884	"Niskin bottle"	"phytoplankton"		"3-7um"		"Monoflagellatae"	
10	40	10	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	2578.84981684982	5	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	128.942490842491	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Amphidinium sphenoides"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Bacterosira"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"	"Bacterosira  sp."	
10	40	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"		"~3um"		"Biflagellatae"	
10	40	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"		"7-10um"		"Biflagellatae"	
10	40	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
10	40	10	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"		"cyst"		"Chaetoceros furcellatus cyst"	"cyst"
10	40	10	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Chaetoceros"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	6705.00952380952	13	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	335.250476190476	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Ciliophora"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"	"indet."	"Non det. 40-50um"		"Ciliophora non det Non det. 40-50um"	
10	40	10	"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	5157.69963369963	10	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	257.884981684982	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
10	40	10	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	13925.789010989	27	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	696.289450549451	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"		"old Cylindrotheca closterium"			
10	40	10	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"		"3-7um"		"Flagellatae"	
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	2578.84981684982	5	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	128.942490842491	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"sp. cf g.arcticum"	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	2578.84981684982	5	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	128.942490842491	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"sp. cf g.gracilentum"	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium simplex"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	4641.92967032967	9	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	232.096483516483	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"	"sp."	"sp. 30-40um"	"species"	"Gymnodinium sp. 30-40um"	
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"	"sp. „spiralne”"	"sp. „spiralne”"	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Halosphaera viridis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	13410.019047619	26	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	670.500952380952	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	4126.15970695971	8	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	206.307985347985	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1547.30989010989	3	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	77.3654945054945	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Monosiga marina"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1547.30989010989	3	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	77.3654945054945	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Phaeocystis"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	70402.6	50	0.0007102010437114538	"l"	"present"	"verified"	100	7040.26	50	1000	1	3520.13	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	515.769963369963	1	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	25.7884981684982	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Teleaulax"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	2578.84981684982	5	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	128.942490842491	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Thalassiosira hyalina"	2009	"MERCLIM-2009"	"V6"	"MER09-01-11"	"Occurrence"	1031.53992673993	2	0.0019388488493322692	"l"	"present"	"verified"	273	7040.26	50	1000	1	51.5769963369963	"Niskin bottle"	"phytoplankton"					
