"maximumDepthInMeters"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"	"minimumDepthInMeters"	"organismRemarks"	"organismScope"	"verbatimTaxon"
9	60	"MR"	"cells/l"	"Monosiga marina"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	8075.296117	5	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	403.7648058	"Niskin bottle"	"phytoplankton"				9			
9	60	"MR"	"cells/l"	"Leucocryptos marina"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	3230.118447	2	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	161.5059223	"Niskin bottle"	"phytoplankton"				9			
9	60	"MR"	"cells/l"	"Dinobryon balticum"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	53296.95437	33	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	2664.847718	"Niskin bottle"	"phytoplankton"				9			
9	60	"MR"	"cells/l"	"Dinobryon faculiferum"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	3230.118447	2	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	161.5059223	"Niskin bottle"	"phytoplankton"				9			
9	60	"MR"	"cells/l"	"Chrysophyceae"	2014	"ICE2014"	"R4b"	"PHT-099"	"Chrysophyceae indet. cyst"	"Occurrence"	11305.41456	7	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	565.2707282	"Niskin bottle"	"phytoplankton"	"indet."		"cyst"	9			
9	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R4b"	"PHT-099"	"Flagellatae"	"Occurrence"	33916.24369	21	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	1695.812184	"Niskin bottle"	"phytoplankton"	"indet."			9			
9	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R4b"	"PHT-099"	"Flagellatae"	"Occurrence"	29071.06602	18	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	1453.553301	"Niskin bottle"	"phytoplankton"	"indet."			9			
9		"MR"		"Eukaryota incertae sedis"	2014	"ICE2014"	"R4b"	"PHT-099"	"Flagellatae"	"Occurrence"			0.05		"present"	9.5	"incalculable"		16635.11	50	1000	1		"Niskin bottle"		"indet."			9			
9	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	301.565625	3	0.00994993936755698	"l"	"present"	9.5	"verified"	64	321.61	50	1000	1	15.07828125	"Niskin bottle"	"phytoplankton"				9			
9	10	"MR"	"cells/l"	"Prasinophyceae"	2014	"ICE2014"	"R4b"	"PHT-099"	"Prasinophyceae indet. 6-10um"	"Occurrence"	2828.477586	51	0.018034265103697024	"l"	"present"	9.5	"verified"	116	321.61	50	1000	1	141.4238793	"Niskin bottle"	"phytoplankton"	"indet."			9			
9	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	6460.236893	4	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	323.0118447	"Niskin bottle"	"phytoplankton"				9			
9	10	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	31.23009709	1	0.03202636733932403	"l"	"present"	9.5	"verified"	206	321.61	50	1000	1	1.561504854	"Niskin bottle"	"phytoplankton"	"indet."			9			
9	60	"MR"	"cells/l"	"Uronema marinum"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	1615.059223	1	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	80.75296117	"Niskin bottle"	"phytoplankton"				9			
9	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R4b"	"PHT-099"	"Ciliophora indet. >30um"	"Occurrence"	703.653125	7	0.00994993936755698	"l"	"present"	9.5	"verified"	64	321.61	50	1000	1	35.18265625	"Niskin bottle"	"phytoplankton"	"indet."			9			
9	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	4845.17767	3	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	242.2588835	"Niskin bottle"	"phytoplankton"				9	"Symbionts of Mesodinium rubrum"	"symbiont"	
9	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R4b"	"PHT-099"		"Occurrence"	1615.059223	1	0.0006191723409102795	"l"	"present"	9.5	"verified"	206	16635.11	50	1000	1	80.75296117	"Niskin bottle"	"phytoplankton"	"sp. „krasnal”"	"species"		9			
21	60	"MR"	"cells/l"	"Attheya septentrionalis"	2014	"ICE2014"	"R4b"	"PHT-098"	"Attheya  septentrionalis"	"Occurrence"	4526.560544	2	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	226.3280272	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Cylindrotheca closterium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	338.6	2	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	16.93	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Bacterosira bathyomphala"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	79774.16	62	0.0007773390130903888	"l"	"present"		"verified"	5	321.61	50	1000	1	3988.708	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Chaetoceros borealis"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2200.9	13	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	110.045	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Chaetoceros concavicornis"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	3893.9	23	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	194.695	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R4b"	"PHT-098"	"Chaetoceros concavicornis/convolutus"	"Occurrence"	1015.8	6	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	50.79	"Niskin bottle"	"phytoplankton"	"spp. concavicornis/convolutus"	"species"		21			
21	20	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2245739.85	81	0.000036068291703511424	"l"	"present"		"verified"	12	16635.11	50	1000	1	112286.9925	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R4b"	"PHT-098"	"Chaetoceros socialis spores"	"Occurrence"	61108.56735	27	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	3055.428367	"Niskin bottle"	"phytoplankton"			"spores"	21			
21	60	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	198205.566	56	0.0002825349516775062	"l"	"present"		"verified"	94	16635.11	50	1000	1	9910.278298	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"		21			
21	60	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R4b"	"PHT-098"	"Chaetoceros sp. cf. socialis spores"	"Occurrence"	6789.840816	3	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	339.4920408	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"	"spores"	21			
21	10	"MR"	"cells/l"	"Rhizosolenia hebetata"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	4063.2	24	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	203.16	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Thalassiosira anguste-lineata"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	3216.7	19	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	160.835	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Thalassiosira antarctica/pacifica"	2014	"ICE2014"	"R4b"	"PHT-098"	"Thalassiosira antarctica\pacyfica"	"Occurrence"	112584.5	70	0.0006218712104723112	"l"	"present"		"verified"	4	321.61	50	1000	1	5629.225	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Thalassiosira bioculata"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	29827.58182	51	0.0017101458287988557	"l"	"present"		"verified"	11	321.61	50	1000	1	1491.379091	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Thalassiosira hyalina"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	3216.7	19	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	160.835	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Thalassiosira nordenskioeldii"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	6772	40	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	338.6	"Niskin bottle"	"phytoplankton"				21			
21	20	"MR"	"cells/l"	"Fragilariopsis"	2014	"ICE2014"	"R4b"	"PHT-098"	"Fragilariopsis  sp. cf. F. cylindrus"	"Occurrence"	1151661.462	90	0.0000781479653576081	"l"	"present"		"verified"	26	16635.11	50	1000	1	57583.07308	"Niskin bottle"	"phytoplankton"	"sp. cf. F. cylindrus"	"species"		21			
21	20	"MR"	"cells/l"	"Fragilariopsis oceanica"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	6875845.467	186	0.00002705121877763357	"l"	"present"		"verified"	9	16635.11	50	1000	1	343792.2733	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Navicula vanhoeffenii"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	8803.6	52	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	440.18	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Navicula"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	10	"MR"	"cells/l"	"Nitzschia frigida"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	12464.7125	62	0.00497496968377849	"l"	"present"		"verified"	32	321.61	50	1000	1	623.235625	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Nitzschia promare"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2878.1	17	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	143.905	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Pauliella taeniata"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	1862.3	11	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	93.115	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Pauliella taeniata"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	303055.4693	92	0.0003035747885045545	"l"	"present"		"verified"	101	16635.11	50	1000	1	15152.77347	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	7449.2	44	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	372.46	"Niskin bottle"	"phytoplankton"	"sp. cf. P.granii"	"species"		21			
21	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	846.5	5	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	42.325	"Niskin bottle"	"phytoplankton"	"sp. cf. P.seriata"	"species"		21			
21	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	3724.6	22	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	186.23	"Niskin bottle"	"phytoplankton"	"cf. turgidula"			21			
21	20	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	49289.21481	4	0.00008115365633290071	"l"	"present"		"verified"	27	16635.11	50	1000	1	2464.460741	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	60	"MR"	"cells/l"	"Alexandrium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	4526.560544	2	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	226.3280272	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	60	"MR"	"cells/l"	"Heterocapsa arctica"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	6789.840816	3	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	339.4920408	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Heterocapsa"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	60	"MR"	"cells/l"	"Gymnodinium arcticum"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Gymnodinium galeatum"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	11316.40136	5	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	565.820068	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	6789.840816	3	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	339.4920408	"Niskin bottle"	"phytoplankton"	"sp. cf. G. galeatum"	"species"		21			
21	60	"MR"	"cells/l"	"Gymnodinium gracilentum"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	9053.121088	4	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	452.6560544	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"		21			
21	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	4526.560544	2	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	226.3280272	"Niskin bottle"	"phytoplankton"	"sp. cf. G.simplex"	"species"		21			
21	60	"MR"	"cells/l"	"Gymnodinium wulffii"	2014	"ICE2014"	"R4b"	"PHT-098"	"Gymnodinium  wulffii"	"Occurrence"	6789.840816	3	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	339.4920408	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R4b"	"PHT-098"	"Gymnodinium  sp. <10um"	"Occurrence"	13579.68163	6	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	678.9840816	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R4b"	"PHT-098"	"Gymnodinium  sp. 10-20um"	"Occurrence"	31685.92381	14	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	1584.29619	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	60	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"	"sp. cf. G.lachryma"	"species"		21			
21	10	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	846.5	5	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	42.325	"Niskin bottle"	"phytoplankton"	"sp. cf. G.fusiforme"	"species"		21			
21	20	"MR"	"cells/l"	"Gyrodinium spirale"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	24644.60741	2	0.00008115365633290071	"l"	"present"		"verified"	27	16635.11	50	1000	1	1232.23037	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Oxyrrhis"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	13579.68163	6	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	678.9840816	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	10	"MR"	"cells/l"	"Protoperidinium bipes"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	338.6	2	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	16.93	"Niskin bottle"	"phytoplankton"				21			
21	20	"MR"	"cells/l"	"Oxytoxum"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	12322.3037	1	0.00008115365633290071	"l"	"present"		"verified"	27	16635.11	50	1000	1	616.1151852	"Niskin bottle"	"phytoplankton"	"sp. cf. gracile"	"species"		21			
21	60	"MR"	"cells/l"	"Dinobryon faculiferum"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Monosiga marina"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	24896.08299	11	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	1244.80415	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Chrysophyceae"	2014	"ICE2014"	"R4b"	"PHT-098"	"Chrysophyceae indet. cyst"	"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"	"indet."		"cyst"	21			
21	60	"MR"	"cells/l"	"Leucocryptos marina"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Cryptomonas"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	6789.840816	3	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	339.4920408	"Niskin bottle"	"phytoplankton"	"sp."	"species"		21			
21	60	"MR"	"cells/l"	"Cryptophyceae"	2014	"ICE2014"	"R4b"	"PHT-098"	"Cryptophyceae indet. 6-10um"	"Occurrence"	9053.121088	4	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	452.6560544	"Niskin bottle"	"phytoplankton"	"indet."			21			
21	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R4b"	"PHT-098"	"Flagellatae"	"Occurrence"	18106.24218	8	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	905.3121088	"Niskin bottle"	"phytoplankton"	"indet."			21			
21	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R4b"	"PHT-098"	"Biflagellatae"	"Occurrence"	45265.60544	20	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	2263.280272	"Niskin bottle"	"phytoplankton"	"indet."			21			
21	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R4b"	"PHT-098"	"Flagellatae"	"Occurrence"	61108.56735	27	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	3055.428367	"Niskin bottle"	"phytoplankton"	"indet."			21			
21	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R4b"	"PHT-098"	"Flagellatae"	"Occurrence"	11316.40136	5	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	565.820068	"Niskin bottle"	"phytoplankton"	"indet."			21			
21	60	"MR"	"cells/l"	"Algirosphaera robusta"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	43002.32517	19	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	2150.116259	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2328915.4	56	0.00002404552780234095	"l"	"present"		"verified"	8	16635.11	50	1000	1	116445.77	"Niskin bottle"	"phytoplankton"				21			
21	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	9053.121088	4	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	452.6560544	"Niskin bottle"	"phytoplankton"	"indet."			21			
21	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	169.3	1	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	8.465	"Niskin bottle"	"phytoplankton"				21			
21	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R4b"	"PHT-098"	"Ciliophora indet. >30um"	"Occurrence"	169.3	1	0.005907776499486956	"l"	"present"		"verified"	38	321.61	50	1000	1	8.465	"Niskin bottle"	"phytoplankton"	"indet."			21			
21	60	"MR"	"cells/l"	"Telonema subtilis"	2014	"ICE2014"	"R4b"	"PHT-098"		"Occurrence"	2263.280272	1	0.00044183657336801504	"l"	"present"		"verified"	147	16635.11	50	1000	1	113.1640136	"Niskin bottle"	"phytoplankton"				21			
49	10	"MR"	"cells/l"	"Bacterosira bathyomphala"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	1663.810345	15	0.009017132551848512	"l"	"present"		"verified"	58	321.61	50	1000	1	83.19051724	"Niskin bottle"	"phytoplankton"				49			
49	10	"MR"	"cells/l"	"Chaetoceros concavicornis"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	332.762069	3	0.009017132551848512	"l"	"present"		"verified"	58	321.61	50	1000	1	16.63810345	"Niskin bottle"	"phytoplankton"				49			
49	10	"MR"	"cells/l"	"Chaetoceros convolutus"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	665.5241379	6	0.009017132551848512	"l"	"present"		"verified"	58	321.61	50	1000	1	33.2762069	"Niskin bottle"	"phytoplankton"				49			
49	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	11239.93919	10	0.0008896845286866153	"l"	"present"		"verified"	296	16635.11	50	1000	1	561.9969595	"Niskin bottle"	"phytoplankton"				49			
49	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R4b"	"PHT-097"	"Chaetoceros socialis spores"	"Occurrence"	38215.79324	34	0.0008896845286866153	"l"	"present"		"verified"	296	16635.11	50	1000	1	1910.789662	"Niskin bottle"	"phytoplankton"			"spores"	49			
49	60	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R4b"	"PHT-097"	"Chaetoceros sp. cf. socialis spores"	"Occurrence"	7867.957432	7	0.0008896845286866153	"l"	"present"		"verified"	296	16635.11	50	1000	1	393.3978716	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"	"spores"	49			
49	10	"MR"	"cells/l"	"Rhizosolenia semispina"	2014	"ICE2014"	"R4b"	"PHT-097"	"Rhizosolenia hebetata f. semispina"	"Occurrence"	554.6034483	5	0.009017132551848512	"l"	"present"		"verified"	58	321.61	50	1000	1	27.73017241	"Niskin bottle"	"phytoplankton"		"form"		49			
49	10	"MR"	"cells/l"	"Thalassiosira antarctica/pacifica"	2014	"ICE2014"	"R4b"	"PHT-097"	"Thalassiosira antarctica\pacyfica"	"Occurrence"	4769.589655	43	0.009017132551848512	"l"	"present"		"verified"	58	321.61	50	1000	1	238.4794828	"Niskin bottle"	"phytoplankton"				49			
49	10	"MR"	"cells/l"	"Thalassiosira bioculata"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	1774.731034	16	0.009017132551848512	"l"	"present"		"verified"	58	321.61	50	1000	1	88.73655172	"Niskin bottle"	"phytoplankton"				49			
49	60	"MR"	"cells/l"	"Thalassiosira"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	2247.987838	2	0.0008896845286866153	"l"	"present"		"verified"	296	16635.11	50	1000	1	112.3993919	"Niskin bottle"	"phytoplankton"	"sp."	"species"		49			
49	10	"MR"	"cells/l"	"Fragilariopsis"	2014	"ICE2014"	"R4b"	"PHT-097"	"Fragilariopsis  sp. cf. F. oceanica"	"Occurrence"	28781	85	0.002953888249743478	"l"	"present"		"verified"	19	321.61	50	1000	1	1439.05	"Niskin bottle"	"phytoplankton"	"sp. cf. F. oceanica"	"species"		49			
49	60	"MR"	"cells/l"	"Fragilariopsis oceanica"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	2247.987838	2	0.0008896845286866153	"l"	"present"		"verified"	296	16635.11	50	1000	1	112.3993919	"Niskin bottle"	"phytoplankton"				49			
49	60	"MR"	"cells/l"	"Pauliella taeniata"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	165539.6312	102	0.0006161666499349868	"l"	"present"		"verified"	205	16635.11	50	1000	1	8276.981561	"Niskin bottle"	"phytoplankton"				49			
49	60	"MR"	"cells/l"	"Lessardia elongata"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	1123.993919	1	0.0008896845286866153	"l"	"present"		"verified"	296	16635.11	50	1000	1	56.19969595	"Niskin bottle"	"phytoplankton"				49			
49	10	"MR"	"cells/l"	"Protoperidinium islandicum"	2014	"ICE2014"	"R4b"	"PHT-097"		"Occurrence"	110.9206897	1	0.009017132551848512	"l"	"present"		"verified"	58	321.61	50	1000	1	5.546034483	"Niskin bottle"	"phytoplankton"				49			
