"maximumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"minimumDepthInMeters"	"identificationQualifier"	"previousIdentifications"	"verbatimTaxon"	"taxonRank"	"organismRemarks"	"magnification"
25	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"KB3"	"MOSJ11-71"	"Occurrence"	4321.04901960784	1	0.00023142528480057717	"l"	"present"	"3-7um"	"verified"	102	4407.47	10	1000	1	43.2104901960784	"Niskin bottle"	"phytoplankton"	25	"incertae sedis"		"Biflagellatae"		"flagellate"	
25	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2011	"MOSJ2011"	"KB3"	"MOSJ11-71"	"Occurrence"	8642.09803921569	2	0.00023142528480057717	"l"	"present"		"verified"	102	4407.47	10	1000	1	86.4209803921569	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2011	"MOSJ2011"	"KB3"	"MOSJ11-71"	"Occurrence"	4321.04901960784	1	0.00023142528480057717	"l"	"present"		"verified"	102	4407.47	10	1000	1	43.2104901960784	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB3"	"MOSJ11-71"	"Occurrence"	8642.09803921569	2	0.00023142528480057717	"l"	"present"	"sp. 10-20um"	"verified"	102	4407.47	10	1000	1	86.4209803921569	"Niskin bottle"	"phytoplankton"	25						
50	"iopan.pl"	"cells/l"	"Emiliania huxleyi"	2011	"MOSJ2011"	"KB3"	"MOSJ11-70"	"Occurrence"	27546.6875	7	0.00025411403821239847	"l"	"present"		"verified"	112	4407.47	10	1000	1	275.466875	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Chaetoceros simplex"	2011	"MOSJ2011"	"KB3"	"MOSJ11-70"	"Occurrence"	3935.24107142857	1	0.00025411403821239847	"l"	"present"	"cyst"	"verified"	112	4407.47	10	1000	1	39.3524107142857	"Niskin bottle"	"phytoplankton"	50						
20	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB5"	"MOSJ11-54"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2011	"MOSJ2011"	"KB5"	"MOSJ11-54"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Protoperidinium pyriforme"	2011	"MOSJ2011"	"KB5"	"MOSJ11-54"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
25	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"	2011	"MOSJ2011"	"KB5"	"MOSJ11-51"	"Occurrence"	2.57700320512821	1	0.38804763533472214	"l"	"present"		"verified"	78	321.61	10	200	32	4.12320512820513	"Niskin bottle"	"microplankton"	25						
50	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"KB5"	"MOSJ11-50"	"Occurrence"	2.18485054347826	1	0.45769721090762094	"l"	"present"	"sp."	"verified"	92	321.61	10	200	32	3.49576086956522	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB5"	"MOSJ11-50"	"Occurrence"	8.73940217391304	4	0.45769721090762094	"l"	"present"	"sp."	"verified"	92	321.61	10	200	32	13.9830434782609	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Navicula"	2011	"MOSJ2011"	"KB5"	"MOSJ11-50"	"Occurrence"	2.18485054347826	1	0.45769721090762094	"l"	"present"	"sp."	"verified"	92	321.61	10	200	32	3.49576086956522	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"KB5"	"MOSJ11-46"	"Occurrence"	722.719101123596	2	0.0027673268866017847	"l"	"present"	"sp."	"verified"	89	321.61	10	1000	1	7.22719101123596	"Niskin bottle"	"phytoplankton"	50						
0	"iopan.pl"	"cells/l"	"Strombidium conicum"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-408"	"Occurrence"	65.634693877551	1	0.015235844656571624	"l"	"present"		"verified"	98	321.61	50	1000	1	3.28173469387755	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Parafavella gigantea"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-408"	"Occurrence"	131.269387755102	2	0.015235844656571624	"l"	"present"		"verified"	98	321.61	50	1000	1	6.5634693877551	"Niskin bottle"	"phytoplankton"							
10	"iopan.pl"	"cells/l"	"Thalassiosira bioculata var. exigua"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-407"	"Occurrence"	90.5943661971831	1	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	4.52971830985916	"Niskin bottle"	"phytoplankton"	10		"Thalassiosira bioculata var.exigua"		"variety"		
10	"iopan.pl"	"cells/l"	"Chlamydomonas"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-407"	"Occurrence"	16323.962962963	15	0.0009188945131787622	"l"	"present"	"sp."	"verified"	81	4407.47	50	1000	1	816.198148148148	"Niskin bottle"	"phytoplankton"	10						
10	"iopan.pl"	"cells/l"	"Pyramimonas"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-407"	"Occurrence"	1088.26419753086	1	0.0009188945131787622	"l"	"present"	"sp."	"verified"	81	4407.47	50	1000	1	54.4132098765432	"Niskin bottle"	"phytoplankton"	10						
25	"iopan.pl"	"cells/l"	"Chlamydomonas"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-406"	"Occurrence"	20342.1692307692	18	0.0008848613830610305	"l"	"present"	"sp."	"verified"	78	4407.47	50	1000	1	1017.10846153846	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Navicula"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-406"	"Occurrence"	1130.12051282051	1	0.0008848613830610305	"l"	"present"	"sp. 30-40um"	"verified"	78	4407.47	50	1000	1	56.5060256410257	"Niskin bottle"	"phytoplankton"	25						
50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-405"	"Occurrence"	67.7073684210526	1	0.01476944124871739	"l"	"present"		"verified"	95	321.61	50	1000	1	3.38536842105263	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Attheya septentrionalis"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-405"	"Occurrence"	968.674725274725	1	0.001032338280237869	"l"	"present"		"verified"	91	4407.47	50	1000	1	48.4337362637363	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2011	"MOSJ2011"	"Billefjorden"	"MOSJ11-405"	"Occurrence"	1937.34945054945	2	0.001032338280237869	"l"	"present"		"verified"	91	4407.47	50	1000	1	96.8674725274725	"Niskin bottle"	"phytoplankton"	50						
10	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-396"	"Occurrence"	63.6851485148515	1	0.015702248064425856	"l"	"present"	"Old Corethron criophilum"	"verified"	101	321.61	50	1000	1	3.18425742574257	"Niskin bottle"	"phytoplankton"	10						
10	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-396"	"Occurrence"	6694.89113924051	6	0.0008962057597669412	"l"	"present"	"sp. 5-10um"	"verified"	79	4407.47	50	1000	1	334.744556962025	"Niskin bottle"	"phytoplankton"	10						
10	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2011	"MOSJ2011"	"V6"	"MOSJ11-396"	"Occurrence"	46864.2379746836	42	0.0008962057597669412	"l"	"present"		"verified"	79	4407.47	50	1000	1	2343.21189873418	"Niskin bottle"	"phytoplankton"	10						
10	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-396"	"Occurrence"	24547.9341772152	22	0.0008962057597669412	"l"	"present"	"Non det."	"verified"	79	4407.47	50	1000	1	1227.39670886076	"Niskin bottle"	"phytoplankton"	10						
10	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"V6"	"MOSJ11-396"	"Occurrence"	10042.3367088608	9	0.0008962057597669412	"l"	"present"	"3-7um"	"verified"	79	4407.47	50	1000	1	502.116835443038	"Niskin bottle"	"phytoplankton"	10	"incertae sedis"		"Biflagellatae"		"flagellate"	
10	"iopan.pl"	"cells/l"	"Chlamydomonas"	2011	"MOSJ2011"	"V6"	"MOSJ11-396"	"Occurrence"	5579.07594936709	5	0.0008962057597669412	"l"	"present"	"sp."	"verified"	79	4407.47	50	1000	1	278.953797468354	"Niskin bottle"	"phytoplankton"	10						
10	"iopan.pl"	"cells/l"	"Bacillariophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-396"	"Occurrence"	5579.07594936709	5	0.0008962057597669412	"l"	"present"		"verified"	79	4407.47	50	1000	1	278.953797468354	"Niskin bottle"	"phytoplankton"	10	"indet."	"Pennate"				
10	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2011	"MOSJ2011"	"V6"	"MOSJ11-396"	"Occurrence"	5579.07594936709	5	0.0008962057597669412	"l"	"present"		"verified"	79	4407.47	50	1000	1	278.953797468354	"Niskin bottle"	"phytoplankton"	10						
25	"iopan.pl"	"cells/l"	"Tripos arcticus"	2011	"MOSJ2011"	"V6"	"MOSJ11-395"	"Occurrence"	72.2719101123596	1	0.013836634433008923	"l"	"present"	"old Ceratium arcticum"	"verified"	89	321.61	50	1000	1	3.61359550561798	"Niskin bottle"	"phytoplankton"	25		"Neoceratium arcticum"				
25	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"V6"	"MOSJ11-395"	"Occurrence"	144.543820224719	2	0.013836634433008923	"l"	"present"	"sp."	"verified"	89	321.61	50	1000	1	7.22719101123596	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-395"	"Occurrence"	144.543820224719	2	0.013836634433008923	"l"	"present"	"Old Corethron criophilum"	"verified"	89	321.61	50	1000	1	7.22719101123596	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-395"	"Occurrence"	16190.706122449	18	0.0011117489171792434	"l"	"present"	"sp. 5-10um"	"verified"	98	4407.47	50	1000	1	809.535306122449	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Teleaulax acuta"	2011	"MOSJ2011"	"V6"	"MOSJ11-395"	"Occurrence"	899.483673469388	1	0.0011117489171792434	"l"	"present"		"verified"	98	4407.47	50	1000	1	44.9741836734694	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-395"	"Occurrence"	6296.38571428572	7	0.0011117489171792434	"l"	"present"	"Non det."	"verified"	98	4407.47	50	1000	1	314.819285714286	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2011	"MOSJ2011"	"V6"	"MOSJ11-395"	"Occurrence"	1798.96734693878	2	0.0011117489171792434	"l"	"present"		"verified"	98	4407.47	50	1000	1	89.9483673469388	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Bacillariophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-395"	"Occurrence"	1798.96734693878	2	0.0011117489171792434	"l"	"present"	"20-30um"	"verified"	98	4407.47	50	1000	1	89.9483673469388	"Niskin bottle"	"phytoplankton"	25	"indet."	"Pennate"				
50	"iopan.pl"	"cells/l"	"Protoperidinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	67.7073684210526	1	0.01476944124871739	"l"	"present"	"20-30um"	"verified"	95	321.61	50	1000	1	3.38536842105263	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	67.7073684210526	1	0.01476944124871739	"l"	"present"	"sp. 20-30um"	"verified"	95	321.61	50	1000	1	3.38536842105263	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	135.414736842105	2	0.01476944124871739	"l"	"present"	"sp."	"verified"	95	321.61	50	1000	1	6.77073684210526	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	1088.26419753086	1	0.0009188945131787622	"l"	"present"	"Non det. 30-40um"	"verified"	81	4407.47	50	1000	1	54.4132098765432	"Niskin bottle"	"phytoplankton"	50			"Dinoflagellatae"	"class"	"flagellate"	
50	"iopan.pl"	"cells/l"	"Chlamydomonas"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	2176.52839506173	2	0.0009188945131787622	"l"	"present"	"sp."	"verified"	81	4407.47	50	1000	1	108.826419753086	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	1088.26419753086	1	0.0009188945131787622	"l"	"present"	"Non det. 10-20um"	"verified"	81	4407.47	50	1000	1	54.4132098765432	"Niskin bottle"	"phytoplankton"	50			"Dinoflagellatae"	"class"	"flagellate"	
50	"iopan.pl"	"cells/l"	"Navicula"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	2176.52839506173	2	0.0009188945131787622	"l"	"present"	"sp."	"verified"	81	4407.47	50	1000	1	108.826419753086	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	1088.26419753086	1	0.0009188945131787622	"l"	"present"		"verified"	81	4407.47	50	1000	1	54.4132098765432	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Fragilariopsis"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	9794.37777777778	9	0.0009188945131787622	"l"	"present"	"sp. cf f.nana"	"verified"	81	4407.47	50	1000	1	489.718888888889	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	1088.26419753086	1	0.0009188945131787622	"l"	"present"	"sp. 5-10um"	"verified"	81	4407.47	50	1000	1	54.4132098765432	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-394"	"Occurrence"	1088.26419753086	1	0.0009188945131787622	"l"	"present"	"Non det."	"verified"	81	4407.47	50	1000	1	54.4132098765432	"Niskin bottle"	"phytoplankton"	50						
20	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2011	"MOSJ2011"	"V6"	"MOSJ11-384"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"V6"	"MOSJ11-384"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"V6"	"MOSJ11-384"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-384"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"V6"	"MOSJ11-384"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20		"Rhizosolenia hebetata f. semispina"		"form"		
20	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-384"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20			"Dinoflagellatae"	"class"	"flagellate"	
20	"iopan.pl"	"cells/l"	"Parafavella gigantea"	2011	"MOSJ2011"	"V6"	"MOSJ11-384"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
0	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	9.45911764705882	4	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	15.1345882352941	"Niskin bottle"	"microplankton"			"Rhizosolenia hebetata f. semispina"		"form"		
0	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	251.2578125	50	0.19899878735113954	"l"	"present"		"verified"	40	321.61	10	200	32	402.0125	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	80.4025	34	0.42287242312117157	"l"	"present"	"Old Corethron criophilum"	"verified"	85	321.61	10	200	32	128.644	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	111.144632352941	47	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	177.831411764706	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Ptychocylis acuta"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	11.8238970588235	5	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	18.9182352941177	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	2.36477941176471	1	0.42287242312117157	"l"	"present"	"old Phalacroma contractum"	"verified"	85	321.61	10	200	32	3.78364705882353	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Tripos arcticus"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	2.36477941176471	1	0.42287242312117157	"l"	"present"	"old Ceratium arcticum"	"verified"	85	321.61	10	200	32	3.78364705882353	"Niskin bottle"	"microplankton"			"Neoceratium arcticum"				
0	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	35.4716911764706	15	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	56.754705882353	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Globigerinoides"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	2.36477941176471	1	0.42287242312117157	"l"	"present"	"Non det."	"verified"	85	321.61	10	200	32	3.78364705882353	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	2.36477941176471	1	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	3.78364705882353	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Parafavella gigantea"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	7.09433823529412	3	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	11.3509411764706	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Rhizosolenia hebetata"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	2.36477941176471	1	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	3.78364705882353	"Niskin bottle"	"microplankton"			"Rhizosolenia hebetata f. hebetata"		"form"		
0	"iopan.pl"	"cells/l"	"Dinophysis norvegica"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	2.36477941176471	1	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	3.78364705882353	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"	2011	"MOSJ2011"	"V6"	"MOSJ11-383"	"Occurrence"	2.36477941176471	1	0.42287242312117157	"l"	"present"		"verified"	85	321.61	10	200	32	3.78364705882353	"Niskin bottle"	"microplankton"							
25	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	79.5189560439561	36	0.45272224122384247	"l"	"present"	"Old Corethron criophilum"	"verified"	91	321.61	10	200	32	127.23032967033	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	4.41771978021978	2	0.45272224122384247	"l"	"present"	"Old Dinophysis rotundata"	"verified"	91	321.61	10	200	32	7.06835164835165	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	110.442994505495	50	0.45272224122384247	"l"	"present"		"verified"	91	321.61	10	200	32	176.708791208791	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	44.1771978021978	20	0.45272224122384247	"l"	"present"		"verified"	91	321.61	10	200	32	70.6835164835165	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	197.064950980392	50	0.25372345387270295	"l"	"present"		"verified"	51	321.61	10	200	32	315.303921568627	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	23.6477941176471	6	0.25372345387270295	"l"	"present"		"verified"	51	321.61	10	200	32	37.8364705882353	"Niskin bottle"	"microplankton"	25		"Rhizosolenia hebetata f. semispina"		"form"		
25	"iopan.pl"	"cells/l"	"Bacillariophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	23.6477941176471	6	0.25372345387270295	"l"	"present"		"verified"	51	321.61	10	200	32	37.8364705882353	"Niskin bottle"	"microplankton"	25	"indet."	"Pennate"				
25	"iopan.pl"	"cells/l"	"Chaetoceros"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	4.41771978021978	2	0.45272224122384247	"l"	"present"	"sp. cf c.teres"	"verified"	91	321.61	10	200	32	7.06835164835165	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	30.9240384615385	14	0.45272224122384247	"l"	"present"		"verified"	91	321.61	10	200	32	49.4784615384615	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	91.1539970930233	39	0.42784739280495004	"l"	"present"		"verified"	86	321.61	10	200	32	145.846395348837	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Globigerinoides"	2011	"MOSJ2011"	"V6"	"MOSJ11-381"	"Occurrence"	2.33728197674419	1	0.42784739280495004	"l"	"present"	"Non det."	"verified"	86	321.61	10	200	32	3.7396511627907	"Niskin bottle"	"microplankton"	25						
0	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	72.2719101123596	1	0.013836634433008923	"l"	"present"		"verified"	89	321.61	50	1000	1	3.61359550561798	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Alexandrium"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	72.2719101123596	1	0.013836634433008923	"l"	"present"	"sp."	"verified"	89	321.61	50	1000	1	3.61359550561798	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	72.2719101123596	1	0.013836634433008923	"l"	"present"		"verified"	89	321.61	50	1000	1	3.61359550561798	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	293831.333333333	50	0.00017016565058865967	"l"	"present"		"verified"	15	4407.47	50	1000	1	14691.5666666667	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Cyclotella choctawhatcheeana"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	5037.10857142857	4	0.0007941063694137452	"l"	"present"		"verified"	70	4407.47	50	1000	1	251.855428571429	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	176298.8	50	0.00028360941764776613	"l"	"present"		"verified"	25	4407.47	50	1000	1	8814.94	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Lennoxia faveolata"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	23926.2657142857	19	0.0007941063694137452	"l"	"present"		"verified"	70	4407.47	50	1000	1	1196.31328571429	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	21407.7114285714	17	0.0007941063694137452	"l"	"present"	"sp. 5-10um"	"verified"	70	4407.47	50	1000	1	1070.38557142857	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	32741.2057142857	26	0.0007941063694137452	"l"	"present"	"3-7um"	"verified"	70	4407.47	50	1000	1	1637.06028571429	"Niskin bottle"	"phytoplankton"		"incertae sedis"		"Monoflagellatae"		"flagellate"	
0	"iopan.pl"	"cells/l"	"Monosiga marina"	2011	"MOSJ2011"	"KH"	"MOSJ11-373"	"Occurrence"	6296.38571428572	5	0.0007941063694137452	"l"	"present"		"verified"	70	4407.47	50	1000	1	314.819285714286	"Niskin bottle"	"phytoplankton"							
