"maximumDepthInMeters"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationRemarks"	"taxonRank"	"minimumDepthInMeters"	"occurrenceRemarks"	"lifeStage"	"verbatimTaxon"	"organismRemarks"
25	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-61"	"Gymnodinium sp. 10-20um"	"Occurrence"	6331.17237569061	26	0.004106664367539654	"l"	"present"	"verified"	362	4407.47	50	1000	1	316.55861878453	"Niskin bottle"	"phytoplankton"	"sp. 10-20um"	"species"	25				
25	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-61"	"Gymnodinium sp. 20-30um"	"Occurrence"	347.686486486487	4	0.011504617393737756	"l"	"present"	"verified"	74	321.61	50	1000	1	17.3843243243243	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"	25				
25	40	"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2010	"Alkekonge2010"	"KB0"	"ALK10-61"		"Occurrence"	730.519889502762	3	0.004106664367539654	"l"	"present"	"verified"	362	4407.47	50	1000	1	36.5259944751381	"Niskin bottle"	"phytoplankton"			25				
15	40	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Dinobryon spp. cyst"	"Occurrence"	7.15498376623377	2	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	57.2398701298701	"Niskin bottle"	"microplankton"	"cyst"	"species"	15		"cyst"		
15	40	"iopan.pl"	"cells/l"	"Chlorophyceae"	"indet."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Chlorophyceae non det."	"Occurrence"	4132.003125	45	0.01089060163767422	"l"	"present"	"verified"	6	4407.47	50	200	32	33056.025	"Niskin bottle"	"microplankton"	"„słoneczko”"		15				
15	40	"iopan.pl"	"cells/l"	"Monosiga marina"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	3.57749188311688	1	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	28.6199350649351	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Cryptophyceae"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Cryptophyceae < 10um"	"Occurrence"	327.936755952381	50	0.1524684229274391	"l"	"present"	"verified"	84	4407.47	50	200	32	2623.49404761905	"Niskin bottle"	"microplankton"	"< 10um"		15				
15	40	"iopan.pl"	"cells/l"	"Leucocryptos marina"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	17.8874594155844	5	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	143.099675324675	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Cryptomonas sp. >10um"	"Occurrence"	46.5073944805195	13	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	372.059155844156	"Niskin bottle"	"microplankton"	"sp. >10um"	"species"	15				
15	10	"iopan.pl"	"cells/l"	"Ceratoneis closterium"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	0.957172619047619	2	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	7.65738095238095	"Niskin bottle"	"microplankton"	"old Cylindrotheca closterium"		15				
15	10	"iopan.pl"	"cells/l"	"Licmophora"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	1.43575892857143	3	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	11.4860714285714	"Niskin bottle"	"microplankton"	"sp."	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Flagellatae"	"Occurrence"	32.1974269480519	9	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	257.579415584416	"Niskin bottle"	"microplankton"	3		15				
15	40	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Flagellatae"	"Occurrence"	1059.48798076923	50	0.04719260709658829	"l"	"present"	"verified"	26	4407.47	50	200	32	8475.90384615385	"Niskin bottle"	"microplankton"	"3-7um"		15				
15	40	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Flagellatae"	"Occurrence"	50.0848863636364	14	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	400.679090909091	"Niskin bottle"	"microplankton"	">7um"		15				
15	40	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	143.099675324675	40	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	1144.7974025974	"Niskin bottle"	"microplankton"	"sp."	"species"	15				
15	10	"iopan.pl"	"cells/l"	"Alexandrium"	"sp. cf. A. tamarense"	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	0.957172619047619	2	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	7.65738095238095	"Niskin bottle"	"microplankton"	"sp. cf a.tamarense"	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Amphidinium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	3.57749188311688	1	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	28.6199350649351	"Niskin bottle"	"microplankton"	"sp."	"species"	15				
15	10	"iopan.pl"	"cells/l"	"Amylax triacantha"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	0.957172619047619	2	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	7.65738095238095	"Niskin bottle"	"microplankton"			15				
15	10	"iopan.pl"	"cells/l"	"Dinophysis contracta"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	14.8361755952381	31	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	118.689404761905	"Niskin bottle"	"microplankton"	"Old Dinophysis rotundata"		15				
15	10	"iopan.pl"	"cells/l"	"Dinophysis norvegica"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	16.2719345238095	34	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	130.175476190476	"Niskin bottle"	"microplankton"			15				
15	10	"iopan.pl"	"cells/l"	"Dinophysis"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Dinophysis  sp."	"Occurrence"	1.43575892857143	3	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	11.4860714285714	"Niskin bottle"	"microplankton"	"sp."	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	32.1974269480519	9	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	257.579415584416	"Niskin bottle"	"microplankton"	"sp. cf g. gracilentum"	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	7.15498376623377	2	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	57.2398701298701	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	25.0424431818182	7	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	200.339545454545	"Niskin bottle"	"microplankton"	"sp. cf. G.wulfii"	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 1"	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	3.57749188311688	1	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	28.6199350649351	"Niskin bottle"	"microplankton"	"sp. 1"	"species"	15				
15	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 13"	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	8.61455357142857	18	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	68.9164285714286	"Niskin bottle"	"microplankton"	"sp. 13"	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Gymnodinium sp. 10-20um"	"Occurrence"	57.2398701298701	16	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	457.918961038961	"Niskin bottle"	"microplankton"	"sp. 10-20um"	"species"	15				
15	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Gymnodinium sp. 20-30um"	"Occurrence"	0.957172619047619	2	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	7.65738095238095	"Niskin bottle"	"microplankton"	"sp. 20-30um"	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	7.15498376623377	2	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	57.2398701298701	"Niskin bottle"	"microplankton"	"sp."	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Heterocapsa minima"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	3.57749188311688	1	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	28.6199350649351	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	28.6199350649351	8	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	228.959480519481	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	3.57749188311688	1	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	28.6199350649351	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	7.15498376623377	2	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	57.2398701298701	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp. cf. P. pallidum"	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	3.57749188311688	1	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	28.6199350649351	"Niskin bottle"	"microplankton"	"sp. cf. pallidum"	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	53.6623782467533	15	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	429.299025974026	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Scrippsiella"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	28.6199350649351	8	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	228.959480519481	"Niskin bottle"	"microplankton"	"sp."	"species"	15				
15	40	"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	10.7324756493506	3	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	85.8598051948052	"Niskin bottle"	"microplankton"			15				
15	10	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	22.0149702380952	46	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	176.119761904762	"Niskin bottle"	"microplankton"			15				
15	40	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	7.15498376623377	2	0.2795254420336383	"l"	"present"	"verified"	154	4407.47	50	200	32	57.2398701298701	"Niskin bottle"	"microplankton"			15				
15	10	"iopan.pl"	"cells/l"	"Parafavella obtusangula"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	1.43575892857143	3	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	11.4860714285714	"Niskin bottle"	"microplankton"			15				
15	10	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"		"Occurrence"	0.47858630952381	1	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	3.82869047619048	"Niskin bottle"	"microplankton"			15				
15	10	"iopan.pl"	"cells/l"	"Tintinnopsis"		2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Tintinnopsis aglutinated sp. 1"	"Occurrence"	12.9218303571429	27	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	103.374642857143	"Niskin bottle"	"microplankton"	"sp. 1"		15		"aglutinated sp. 1"		
15	10	"iopan.pl"	"cells/l"	"Strombidiidae"	"indet."	2010	"Alkekonge2010"	"KB0"	"ALK10-66"	"Strombididae"	"Occurrence"	0.957172619047619	2	2.0894872671869655	"l"	"present"	"verified"	84	321.61	50	200	32	7.65738095238095	"Niskin bottle"	"microplankton"	"cyst"		15		"cyst"		
20	10	"iopan.pl"	"cells/l"	"Ceratoneis closterium"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"old Cylindrotheca closterium"		20	"20-0"			
20	40	"iopan.pl"	"cells/l"	"Alexandrium"	"sp. cf. A. tamarense"	2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"sp. cf a.tamarense"	"species"	20	"20-0"			
20	40	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"sp."	"species"	20	"20-0"			
20	40	"iopan.pl"	"cells/l"	"Amylax triacantha"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Tripos arcticus"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"	"Neoceratium arcticum"	"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"old Ceratium arcticum"		20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Dinophysis norvegica"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Dinophysis contracta"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"Old Dinophysis rotundata"		20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Dinophysis"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-74"	"Dinophysis  sp."	"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"sp."	"species"	20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 13"	2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"sp. 13"	"species"	20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Gymnodiniales"	"indet."	2010	"Alkekonge2010"	"KB0"	"ALK10-74"	"Gymnodiniales indet. 20-30um"	"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"20-30um"		20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Gymnodiniales"	"indet."	2010	"Alkekonge2010"	"KB0"	"ALK10-74"	"Gymnodiniales indet. 30-40um"	"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"30-40um"		20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Gymnodiniales"	"indet."	2010	"Alkekonge2010"	"KB0"	"ALK10-74"	"Gymnodiniales indet. 60-70um"	"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"60-70um"		20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	40	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	40	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp."	2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"sp."	"species"	20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Parafavella gigantea"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"		"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"			20	"20-0"			
20	10	"iopan.pl"	"cells/l"	"Tintinnopsis"		2010	"Alkekonge2010"	"KB0"	"ALK10-74"	"Tintinnopsis aglutinated sp. 1"	"Occurrence"				"l"	"present"	"incalculable"			10				"Handnet"	"handnet"	"sp. 1"		20	"20-0"	"aglutinated sp. 1"		
0	10	"iopan.pl"	"cells/l"	"Ciliophora"	"indet."	2010	"Alkekonge2010"	"KB1"	"ALK10-89"	"Ciliophora non det"	"Occurrence"	452.971830985916	1	0.0022076427971767045	"l"	"present"	"verified"	71	321.61	10	1000	1	4.52971830985916	"Niskin bottle"	"phytoplankton"							
0	10	"iopan.pl"	"cells/l"	"Leucocryptos marina"		2010	"Alkekonge2010"	"KB1"	"ALK10-89"		"Occurrence"	5888.6338028169	13	0.0022076427971767045	"l"	"present"	"verified"	71	321.61	10	1000	1	58.886338028169	"Niskin bottle"	"phytoplankton"							
0	10	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2010	"Alkekonge2010"	"KB1"	"ALK10-89"		"Occurrence"	905.943661971831	2	0.0022076427971767045	"l"	"present"	"verified"	71	321.61	10	1000	1	9.05943661971831	"Niskin bottle"	"phytoplankton"							
0	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB1"	"ALK10-89"	"Gymnodinium sp. 20-30um"	"Occurrence"	1811.88732394366	4	0.0022076427971767045	"l"	"present"	"verified"	71	321.61	10	1000	1	18.1188732394366	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"					
0	10	"iopan.pl"	"cells/l"	"Katodinium glaucum"		2010	"Alkekonge2010"	"KB1"	"ALK10-89"		"Occurrence"	452.971830985916	1	0.0022076427971767045	"l"	"present"	"verified"	71	321.61	10	1000	1	4.52971830985916	"Niskin bottle"	"phytoplankton"							
0	10	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2010	"Alkekonge2010"	"KB1"	"ALK10-89"		"Occurrence"	452.971830985916	1	0.0022076427971767045	"l"	"present"	"verified"	71	321.61	10	1000	1	4.52971830985916	"Niskin bottle"	"phytoplankton"							
0	10	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2010	"Alkekonge2010"	"KB1"	"ALK10-89"		"Occurrence"	452.971830985916	1	0.0022076427971767045	"l"	"present"	"verified"	71	321.61	10	1000	1	4.52971830985916	"Niskin bottle"	"phytoplankton"							
25	10	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"		2010	"Alkekonge2010"	"KB1"	"ALK10-92"		"Occurrence"	784.414634146342	2	0.0025496719629364757	"l"	"present"	"verified"	82	321.61	10	1000	1	7.84414634146342	"Niskin bottle"	"phytoplankton"			25				
50	40	"iopan.pl"	"cells/l"	"Chlorophyceae"	"indet."	2010	"Alkekonge2010"	"KB1"	"ALK10-93"	"Chlorophyceae non det."	"Occurrence"	44511.0831683168	51	0.0011457820472969753	"l"	"present"	"verified"	101	4407.47	50	1000	1	2225.55415841584	"Niskin bottle"	"phytoplankton"	"„słoneczko”"		50				
50	40	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	796.530722891566	3	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	39.8265361445783	"Niskin bottle"	"phytoplankton"			50				
50	40	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	8230.81746987952	31	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	411.540873493976	"Niskin bottle"	"phytoplankton"	"sp."	"species"	50				
50	40	"iopan.pl"	"cells/l"	"Cryptophyceae"		2010	"Alkekonge2010"	"KB1"	"ALK10-93"	"Cryptophyceae < 10um"	"Occurrence"	265.510240963855	1	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	13.2755120481928	"Niskin bottle"	"phytoplankton"	"< 10um"		50				
50	40	"iopan.pl"	"cells/l"	"Leucocryptos marina"		2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	531.020481927711	2	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	26.5510240963855	"Niskin bottle"	"phytoplankton"			50				
50	40	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB1"	"ALK10-93"	"Flagellatae"	"Occurrence"	2920.61265060241	11	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	146.030632530121	"Niskin bottle"	"phytoplankton"	"3-7um"		50				
50	40	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB1"	"ALK10-93"	"Flagellatae"	"Occurrence"	2920.61265060241	11	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	146.030632530121	"Niskin bottle"	"phytoplankton"	">7um"		50				
50	40	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB1"	"ALK10-93"	"Biflagellatae"	"Occurrence"	265.510240963855	1	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	13.2755120481928	"Niskin bottle"	"phytoplankton"	">7 um"		50				
50	40	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	1062.04096385542	4	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	53.1020481927711	"Niskin bottle"	"phytoplankton"			50				
50	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	1858.57168674699	7	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	92.9285843373494	"Niskin bottle"	"phytoplankton"	"sp. cf g. gracilentum"	"species"	50				
50	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. parvum (GG6)"	2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	2389.5921686747	9	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	119.479608433735	"Niskin bottle"	"phytoplankton"	"sp. cf. G. parvum (GG6)"	"species"	50				
50	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	531.020481927711	2	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	26.5510240963855	"Niskin bottle"	"phytoplankton"	"sp. cf. G.wulfii"	"species"	50				
50	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 1"	2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	796.530722891566	3	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	39.8265361445783	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"	50				
50	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB1"	"ALK10-93"	"Gymnodinium sp. < 10um"	"Occurrence"	796.530722891566	3	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	39.8265361445783	"Niskin bottle"	"phytoplankton"	"sp. < 10um"	"species"	50				
50	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB1"	"ALK10-93"	"Gymnodinium sp. 10-20um"	"Occurrence"	3717.14337349398	14	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	185.857168674699	"Niskin bottle"	"phytoplankton"	"sp. 10-20um"	"species"	50				
50	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB1"	"ALK10-93"	"Gymnodinium sp. 20-30um"	"Occurrence"	531.020481927711	2	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	26.5510240963855	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"	50				
50	40	"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2010	"Alkekonge2010"	"KB1"	"ALK10-93"		"Occurrence"	1327.55120481928	5	0.0037663330663623346	"l"	"present"	"verified"	332	4407.47	50	1000	1	66.3775602409639	"Niskin bottle"	"phytoplankton"			50				
