"number"	"depth_m_distance_from_cm"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"lifeStage"	"identificationQualifier"	"taxonRank"	"add"	"foto"	"verbatimTaxon"	"organismRemarks"	"occurrenceRemarks"	"organismScope"
80	10	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	1225334.1	381	0.00031093560523615555	"l"	"present"	"verified"	10	321.61	10	1000	1	12253.34	"Niskin bottle"	"phytoplankton"										
80	10	10	"MR"	"cells/l"	"Pseudo-nitzschia delicatissima"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	9788.1304	14	0.0014303037840863156	"l"	"present"	"verified"	46	321.61	10	1000	1	97.88	"Niskin bottle"	"phytoplankton"										
80	10	60	"MR"	"cells/l"	"Pseudo-nitzschia granii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	64532.7543	9	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	645.33	"Niskin bottle"	"phytoplankton"										
80	10	10	"MR"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	15381.3478	22	0.0014303037840863156	"l"	"present"	"verified"	46	321.61	10	1000	1	153.81	"Niskin bottle"	"phytoplankton"										
80	10	60	"MR"	"cells/l"	"Pseudo-nitzschia"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	57362.4483	8	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	573.62	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
80	10	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	218694.8	68	0.00031093560523615555	"l"	"present"	"verified"	10	321.61	10	1000	1	2186.95	"Niskin bottle"	"phytoplankton"	"Thalassiosira gravida/antarctica"		"spp. gravida/antarctica"	"species"						
80	10	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	260504.1	81	0.00031093560523615555	"l"	"present"	"verified"	10	321.61	10	1000	1	2605.04	"Niskin bottle"	"phytoplankton"			"sp. cf. T. hyalina"	"species"						
80	10	10	"MR"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	533872.6	166	0.00031093560523615555	"l"	"present"	"verified"	10	321.61	10	1000	1	5338.73	"Niskin bottle"	"phytoplankton"										
80	10	10	"MR"	"cells/l"	"Parafavella obtusangula"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	1398.3043	2	0.0014303037840863156	"l"	"present"	"verified"	46	321.61	10	1000	1	13.98	"Niskin bottle"	"phytoplankton"										
80	10	10	"MR"	"cells/l"	"Strombidium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	699.1522	1	0.0014303037840863156	"l"	"present"	"verified"	46	321.61	10	1000	1	6.99	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
80	10	60	"MR"	"cells/l"	"Bicosta spinifera"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	14340.6121	2	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	143.41	"Niskin bottle"	"phytoplankton"										
80	10	60	"MR"	"cells/l"	"Monosiga marina"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	71703.0603	10	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	717.03	"Niskin bottle"	"phytoplankton"										
80	10	60	"MR"	"cells/l"	"Cryptomonas"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	7170.306	1	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	71.7	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
80	10	60	"MR"	"cells/l"	"Telonema subtile"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	21510.9181	3	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	215.11	"Niskin bottle"	"phytoplankton"										
80	10	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	7170.306	1	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	71.7	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"		"sp."	"species"						
80	10	10	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	1398.3043	2	0.0014303037840863156	"l"	"present"	"verified"	46	321.61	10	1000	1	13.98	"Niskin bottle"	"phytoplankton"			"cf. G. spirale"							
80	10	60	"MR"	"cells/l"	"Prorocentrum cordatum"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	7170.306	1	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	71.7	"Niskin bottle"	"phytoplankton"	"Prorocentrum minimum"									
80	10	60	"MR"	"cells/l"	"Protoperidinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	7170.306	1	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	71.7	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
80	10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	78873.3664	11	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	788.73	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
80	10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	14340.6121	2	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	143.41	"Niskin bottle"	"phytoplankton"	"Uniflagellates"		"indet. (chloropl)"							
80	10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	14340.6121	2	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	143.41	"Niskin bottle"	"phytoplankton"	"Biflagellates"		"indet."		"rys."					
80	10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	14340.6121	2	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	143.41	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
80	10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	14340.6121	2	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	143.41	"Niskin bottle"	"phytoplankton"	"Biflagellates"		"indet."		"rys."					
80	10	60	"MR"	"cells/l"	"Algirosphaera robusta"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	7170.306	1	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	71.7	"Niskin bottle"	"phytoplankton"										
80	10	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	3688654.8261	51	0.000013826178486346047	"l"	"present"	"verified"	23	16635.11	10	1000	1	36886.55	"Niskin bottle"	"phytoplankton"										
80	10	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	891779.0928	52	0.00005831040492067681	"l"	"present"	"verified"	97	16635.11	10	1000	1	8917.79	"Niskin bottle"	"phytoplankton"					"bad shape"					
80	10	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-080"	"Occurrence"	308323.1595	43	0.00013946406125357752	"l"	"present"	"verified"	232	16635.11	10	1000	1	3083.23	"Niskin bottle"	"phytoplankton"					"flagella form"					
78	20	10	"MR"	"cells/l"	"Chaetoceros decipiens"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	933.7065	9	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	46.69	"Niskin bottle"	"phytoplankton"										
78	20	10	"MR"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	211619.38	329	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	10580.97	"Niskin bottle"	"phytoplankton"										
78	20	10	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	460545.52	716	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	23027.28	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	11882.2214	6	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	594.11	"Niskin bottle"	"phytoplankton"	"Chaetoceros socialis spores"	"spores"								
78	20	10	"MR"	"cells/l"	"Chaetoceros wighamii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	829.9613	8	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	41.5	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Conticribra"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	3960.7405	2	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	198.04	"Niskin bottle"	"phytoplankton"			"sp. cf. C.weissflogii"	"species"						
78	20	60	"MR"	"cells/l"	"Pseudo-nitzschia granii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	37627.0345	19	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	1881.35	"Niskin bottle"	"phytoplankton"										
78	20	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	50171.16	78	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	2508.56	"Niskin bottle"	"phytoplankton"	"Thalassiosira gravida/antarctica"		"spp. gravida/antarctica"	"species"						
78	20	60	"MR"	"cells/l"	"Thalassiosira antarctica var. borealis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	27725.1833	14	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	1386.26	"Niskin bottle"	"phytoplankton"	"Thalassiosira antarctica/gravida"	"hypnospores"								
78	20	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	79759.28	124	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	3987.96	"Niskin bottle"	"phytoplankton"			"sp. cf. T. hyalina"	"species"						
78	20	10	"MR"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	130573.66	203	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	6528.68	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
78	20	10	"MR"	"cells/l"	"Parafavella obtusangula"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	103.7452	1	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	5.19	"Niskin bottle"	"phytoplankton"										
78	20	10	"MR"	"cells/l"	"Ptychocylis obtusa"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	103.7452	1	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	5.19	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Uronema marinum"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	3960.7405	2	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	198.04	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Bicosta spinifera"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	5941.1107	3	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	297.06	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Monosiga marina"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	51489.6262	26	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	2574.48	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Cryptophyceae"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"	"Cryptophyceae indet. 7-10um"		"indet."							
78	20	60	"MR"	"cells/l"	"Telonema subtile"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	5941.1107	3	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	297.06	"Niskin bottle"	"phytoplankton"										
78	20	10	"MR"	"cells/l"	"Dictyocha speculum"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	103.7452	1	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	5.19	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	3960.7405	2	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	198.04	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"		"sp."	"species"						
78	20	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	5941.1107	3	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	297.06	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"		"sp."	"species"						
78	20	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"		"sp."	"species"						
78	20	60	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"			"cf. G. fusiforme"							
78	20	10	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	829.9613	8	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	41.5	"Niskin bottle"	"phytoplankton"			"cf. G. spirale"							
78	20	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	88764.36	138	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	4438.22	"Niskin bottle"	"phytoplankton"	"Fragilariopsis oceanica hypnospores"	"hypnospores"								
78	20	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	420665.88	654	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	21033.29	"Niskin bottle"	"phytoplankton"										
78	20	38	"MR"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	45025.4	70	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	2251.27	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Lohmanniella oviformis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"										
78	20	10	"MR"	"cells/l"	"Strombidium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	414.9806	4	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	20.75	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
78	20	60	"MR"	"cells/l"	"Heterocapsa"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	3960.7405	2	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	198.04	"Niskin bottle"	"phytoplankton"			"sp. cf. H.niei"	"species"						
78	20	10	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	518.7258	5	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	25.94	"Niskin bottle"	"phytoplankton"			"cf. G. fusiforme"							
78	20	60	"MR"	"cells/l"	"Dinophyceae"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"	"Thecate dinophyceae"					"'+"				
78	20	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	5941.1107	3	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	297.06	"Niskin bottle"	"phytoplankton"	"Biflagellates"		"indet."		"rys."	"'+"				
78	20	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	7921.481	4	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	396.07	"Niskin bottle"	"phytoplankton"	"Biflagellates"		"indet."		"rys."	"'+"				
78	20	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."			"'+"				
78	20	60	"MR"	"cells/l"	"Pyramimonas nansenii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"					"Colony 50-100 cells"					
78	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	1980.3702	1	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	99.02	"Niskin bottle"	"phytoplankton"					"Colony 50-100 cells bad shape"					
78	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	3960.7405	2	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	198.04	"Niskin bottle"	"phytoplankton"					"colony >100cells"	"'+"				
78	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	2328915.4	70	0.00003005690975292619	"l"	"present"	"verified"	10	16635.11	50	1000	1	116445.77	"Niskin bottle"	"phytoplankton"										
78	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	378070.6818	50	0.00013225040291287523	"l"	"present"	"verified"	44	16635.11	50	1000	1	18903.53	"Niskin bottle"	"phytoplankton"					"bad shape"					
78	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-078"	"Occurrence"	157277.4036	52	0.0003306260072821881	"l"	"present"	"verified"	110	16635.11	50	1000	1	7863.87	"Niskin bottle"	"phytoplankton"					"flagella form"					
77	50	10	"MR"	"cells/l"	"Bacterosira bathyomphala"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	35377.1	121	0.0034202916575977113	"l"	"present"	"verified"	22	321.61	50	1000	1	1768.86	"Niskin bottle"	"phytoplankton"						"'+"				
77	50	10	"MR"	"cells/l"	"Chaetoceros decipiens"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	595.5741	5	0.0083952613413762	"l"	"present"	"verified"	54	321.61	50	1000	1	29.78	"Niskin bottle"	"phytoplankton"										
77	50	10	"MR"	"cells/l"	"Chaetoceros debilis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	1310.263	11	0.0083952613413762	"l"	"present"	"verified"	54	321.61	50	1000	1	65.51	"Niskin bottle"	"phytoplankton"										
77	50	10	"MR"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	74613.52	116	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	3730.68	"Niskin bottle"	"phytoplankton"										
77	50	10	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	201971.08	314	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	10098.55	"Niskin bottle"	"phytoplankton"										
77	50	60	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	36095.05	23	0.0006372064867620353	"l"	"present"	"verified"	212	16635.11	50	1000	1	1804.75	"Niskin bottle"	"phytoplankton"	"Chaetoceros socialis spores"	"spores"								
77	50	60	"MR"	"cells/l"	"Chaetoceros gelidus"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	14124.15	9	0.0006372064867620353	"l"	"present"	"verified"	212	16635.11	50	1000	1	706.21	"Niskin bottle"	"phytoplankton"	"Chaetoceros socialis/radians"	"spores"								
77	50	10	"MR"	"cells/l"	"Chaetoceros wighamii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	1548.4926	13	0.0083952613413762	"l"	"present"	"verified"	54	321.61	50	1000	1	77.42	"Niskin bottle"	"phytoplankton"										
77	50	60	"MR"	"cells/l"	"Conticribra"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	1569.35	1	0.0006372064867620353	"l"	"present"	"verified"	212	16635.11	50	1000	1	78.47	"Niskin bottle"	"phytoplankton"			"sp. cf. C.weissflogii"	"species"						
77	50	10	"MR"	"cells/l"	"Eucampia groenlandica"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	2024.9519	17	0.0083952613413762	"l"	"present"	"verified"	54	321.61	50	1000	1	101.25	"Niskin bottle"	"phytoplankton"					"bad shape"					
77	50	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	230272.76	358	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	11513.64	"Niskin bottle"	"phytoplankton"	"Fragilariopsis oceanica hypnospores"	"hypnospores"								
77	50	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	248282.92	386	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	12414.15	"Niskin bottle"	"phytoplankton"										
77	50	10	"MR"	"cells/l"	"Polarella glacialis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	476.4593	4	0.0083952613413762	"l"	"present"	"verified"	54	321.61	50	1000	1	23.82	"Niskin bottle"	"phytoplankton"										
77	50	10	"MR"	"cells/l"	"Proboscia alata"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	119.1148	1	0.0083952613413762	"l"	"present"	"verified"	54	321.61	50	1000	1	5.96	"Niskin bottle"	"phytoplankton"						"'+"				
77	50	60	"MR"	"cells/l"	"Pseudo-nitzschia granii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	14124.15	9	0.0006372064867620353	"l"	"present"	"verified"	212	16635.11	50	1000	1	706.21	"Niskin bottle"	"phytoplankton"										
77	50	10	"MR"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	39879.64	62	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	1993.98	"Niskin bottle"	"phytoplankton"										
77	50	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	2572.88	4	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	128.64	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
77	50	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-077"	"Occurrence"	57246.58	89	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	2862.33	"Niskin bottle"	"phytoplankton"	"Thalassiosira gravida/antarctica"		"spp. gravida/antarctica"	"species"						
